fid,STATENAME,ID,DISTRICT,STARTCONG,ENDCONG
22934,Pennsylvania,042083083007,7,83,83
22935,Pennsylvania,042083083008,8,83,83
22936,Pennsylvania,042083083009,9,83,83
23230,Pennsylvania,042084087014,14,84,87
23231,Pennsylvania,042084087015,15,84,87
23256,Pennsylvania,042084087020,20,84,87
23301,Pennsylvania,042084087016,16,84,87
23302,Pennsylvania,042084087017,17,84,87
23303,Pennsylvania,042084087018,18,84,87
23304,Pennsylvania,042084087019,19,84,87
23347,Pennsylvania,042084087010,10,84,87
23348,Pennsylvania,042084087011,11,84,87
23349,Pennsylvania,042084087012,12,84,87
23350,Pennsylvania,042084087013,13,84,87
23351,Pennsylvania,042084087001,1,84,87
23352,Pennsylvania,042084087021,21,84,87
23353,Pennsylvania,042084087022,22,84,87
23354,Pennsylvania,042084087023,23,84,87
23355,Pennsylvania,042084087024,24,84,87
23356,Pennsylvania,042084087025,25,84,87
23357,Pennsylvania,042084087026,26,84,87
23358,Pennsylvania,042084087027,27,84,87
23359,Pennsylvania,042084087028,28,84,87
23360,Pennsylvania,042084087029,29,84,87
23361,Pennsylvania,042084087002,2,84,87
23362,Pennsylvania,042084087030,30,84,87
23363,Pennsylvania,042084087003,3,84,87
23364,Pennsylvania,042084087004,4,84,87
23365,Pennsylvania,042084087005,5,84,87
23366,Pennsylvania,042084087006,6,84,87
23367,Pennsylvania,042084087007,7,84,87
23368,Pennsylvania,042084087008,8,84,87
23369,Pennsylvania,042084087009,9,84,87
23640,Kentucky,021085087001,1,85,87
23641,Kentucky,021085087002,2,85,87
23642,Kentucky,021085087003,3,85,87
23643,Kentucky,021085087004,4,85,87
23644,Kentucky,021085087005,5,85,87
23645,Kentucky,021085087006,6,85,87
23646,Kentucky,021085087007,7,85,87
23647,Kentucky,021085087008,8,85,87
23651,Mississippi,028085087001,1,85,87
23652,Mississippi,028085087002,2,85,87
23653,Mississippi,028085087003,3,85,87
23654,Mississippi,028085087004,4,85,87
23655,Mississippi,028085087005,5,85,87
23656,Mississippi,028085087006,6,85,87
23853,Hawaii,015086091000,0,86,91
23914,Texas,048086087010,10,86,87
24009,Alaska,002086102000,0,86,102
24080,Texas,048086087009,9,86,87
24124,Washington,053086086003,3,86,86
24125,Washington,053086086006,6,86,86
24150,Texas,048086087011,11,86,87
24151,Texas,048086087012,12,86,87
24152,Texas,048086087013,13,86,87
24153,Texas,048086087014,14,86,87
24154,Texas,048086087015,15,86,87
24155,Texas,048086087016,16,86,87
24156,Texas,048086087017,17,86,87
24157,Texas,048086087018,18,86,87
24158,Texas,048086087019,19,86,87
24159,Texas,048086087001,1,86,87
24160,Texas,048086087020,20,86,87
24161,Texas,048086087021,21,86,87
24162,Texas,048086087022,22,86,87
24163,Texas,048086087002,2,86,87
24164,Texas,048086087003,3,86,87
24165,Texas,048086087004,4,86,87
24166,Texas,048086087005,5,86,87
24167,Texas,048086087006,6,86,87
24168,Texas,048086087007,7,86,87
24169,Texas,048086087008,8,86,87
24197,Washington,053086086001,1,86,86
24198,Washington,053086086002,2,86,86
24199,Washington,053086086004,4,86,86
24200,Washington,053086086005,5,86,86
24201,Washington,053086086007,7,86,86
24340,Washington,053087090006,6,87,90
24560,Washington,053087090003,3,87,90
24632,Washington,053087090001,1,87,90
24633,Washington,053087090002,2,87,90
24634,Washington,053087090004,4,87,90
24635,Washington,053087090005,5,87,90
24636,Washington,053087090007,7,87,90
24685,Illinois,017088089005,5,88,89
24688,Michigan,026088088006,6,88,88
24689,Michigan,026088088007,7,88,88
24690,Michigan,026088088008,8,88,88
24691,Michigan,026088088009,9,88,88
24692,Minnesota,027088092001,1,88,92
24693,New York,036088090020,20,88,90
24694,New Jersey,034088089011,11,88,89
24695,New Jersey,034088089012,12,88,89
24699,Missouri,029088089010,10,88,89
24700,Missouri,029088089001,1,88,89
24701,Missouri,029088089002,2,88,89
24705,Arizona,004088089001,1,88,89
24706,Arizona,004088089002,2,88,89
24707,Arizona,004088089003,3,88,89
24709,Alabama,001088088000,0,88,88
24711,California,006088090010,10,88,90
24712,California,006088090011,11,88,90
24713,California,006088090012,12,88,90
24714,California,006088090013,13,88,90
24715,California,006088090014,14,88,90
24716,California,006088090015,15,88,90
24717,California,006088090016,16,88,90
24718,California,006088090017,17,88,90
24719,California,006088090018,18,88,90
24720,California,006088090019,19,88,90
24721,California,006088090001,1,88,90
24722,California,006088090020,20,88,90
24723,California,006088090021,21,88,90
24724,California,006088090022,22,88,90
24725,California,006088090023,23,88,90
24726,California,006088090024,24,88,90
24727,California,006088090025,25,88,90
24728,California,006088090026,26,88,90
24729,California,006088090027,27,88,90
24730,California,006088090028,28,88,90
24731,California,006088090029,29,88,90
24732,California,006088090002,2,88,90
24733,California,006088090030,30,88,90
24734,California,006088090031,31,88,90
24735,California,006088090032,32,88,90
24736,California,006088090033,33,88,90
24737,California,006088090034,34,88,90
24738,California,006088090035,35,88,90
24739,California,006088090036,36,88,90
24740,California,006088090037,37,88,90
24741,California,006088090038,38,88,90
24742,California,006088090004,4,88,90
24743,California,006088090005,5,88,90
24744,California,006088090006,6,88,90
24745,California,006088090007,7,88,90
24746,California,006088090008,8,88,90
24747,California,006088090009,9,88,90
24748,California,006088090003,3,88,90
24749,Minnesota,027088092002,2,88,92
24750,Minnesota,027088092003,3,88,92
24751,Minnesota,027088092004,4,88,92
24752,Minnesota,027088092005,5,88,92
24753,Minnesota,027088092006,6,88,92
24754,Minnesota,027088092007,7,88,92
24755,Minnesota,027088092008,8,88,92
24756,Arkansas,005088089001,1,88,89
24757,Arkansas,005088089002,2,88,89
24758,Arkansas,005088089003,3,88,89
24759,Arkansas,005088089004,4,88,89
24761,New York,036088090004,4,88,90
24762,New York,036088090018,18,88,90
24763,New York,036088090019,19,88,90
24764,New York,036088090001,1,88,90
24773,Florida,012088089010,10,88,89
24774,Florida,012088089011,11,88,89
24775,Florida,012088089012,12,88,89
24776,Florida,012088089001,1,88,89
24777,Florida,012088089002,2,88,89
24778,Florida,012088089003,3,88,89
24779,Florida,012088089004,4,88,89
24780,Florida,012088089005,5,88,89
24781,Florida,012088089006,6,88,89
24782,Florida,012088089007,7,88,89
24783,Florida,012088089009,9,88,89
24784,Florida,012088089008,8,88,89
24786,Texas,048088089010,10,88,89
24790,Illinois,017088089010,10,88,89
24791,Illinois,017088089011,11,88,89
24792,Illinois,017088089012,12,88,89
24793,Illinois,017088089013,13,88,89
24794,Illinois,017088089014,14,88,89
24795,Illinois,017088089015,15,88,89
24796,Illinois,017088089016,16,88,89
24797,Illinois,017088089017,17,88,89
24798,Illinois,017088089018,18,88,89
24799,Illinois,017088089019,19,88,89
24800,Illinois,017088089001,1,88,89
24801,Illinois,017088089020,20,88,89
24802,Illinois,017088089021,21,88,89
24803,Illinois,017088089022,22,88,89
24804,Illinois,017088089023,23,88,89
24805,Illinois,017088089024,24,88,89
24806,Illinois,017088089002,2,88,89
24807,Illinois,017088089003,3,88,89
24808,Illinois,017088089004,4,88,89
24809,Illinois,017088089006,6,88,89
24810,Illinois,017088089007,7,88,89
24812,Illinois,017088089008,8,88,89
24813,Illinois,017088089009,9,88,89
24816,Ohio,039088089021,21,88,89
24827,Michigan,026088088000,0,88,88
24828,Michigan,026088088010,10,88,88
24829,Michigan,026088088011,11,88,88
24830,Michigan,026088088012,12,88,88
24833,Michigan,026088088013,13,88,88
24834,Michigan,026088088014,14,88,88
24835,Michigan,026088088015,15,88,88
24836,Michigan,026088088016,16,88,88
24837,Michigan,026088088017,17,88,88
24838,Michigan,026088088018,18,88,88
24839,Michigan,026088088001,1,88,88
24840,Michigan,026088088002,2,88,88
24841,Michigan,026088088003,3,88,88
24842,Michigan,026088088004,4,88,88
24843,Michigan,026088088005,5,88,88
24844,Maryland,024088089000,0,88,89
24845,Maryland,024088089001,1,88,89
24846,Maryland,024088089002,2,88,89
24847,Maryland,024088089003,3,88,89
24848,Maryland,024088089004,4,88,89
24849,Maryland,024088089005,5,88,89
24850,Maryland,024088089006,6,88,89
24851,Maryland,024088089007,7,88,89
24855,New Jersey,034088089013,13,88,89
24856,New Jersey,034088089014,14,88,89
24857,New Jersey,034088089015,15,88,89
24858,New Jersey,034088089001,1,88,89
24859,New Jersey,034088089002,2,88,89
24860,New Jersey,034088089003,3,88,89
24861,New Jersey,034088089004,4,88,89
24862,New Jersey,034088089005,5,88,89
24863,New Jersey,034088089006,6,88,89
24864,New Jersey,034088089007,7,88,89
24865,New Jersey,034088089008,8,88,89
24866,New Jersey,034088089009,9,88,89
24875,Massachusetts,025088090010,10,88,90
24876,Massachusetts,025088090011,11,88,90
24877,Massachusetts,025088090012,12,88,90
24878,Massachusetts,025088090001,1,88,90
24879,Massachusetts,025088090002,2,88,90
24880,Massachusetts,025088090003,3,88,90
24881,Massachusetts,025088090004,4,88,90
24882,Massachusetts,025088090005,5,88,90
24883,Massachusetts,025088090006,6,88,90
24884,Massachusetts,025088090007,7,88,90
24885,Massachusetts,025088090008,8,88,90
24886,Massachusetts,025088090009,9,88,90
24891,Iowa,019088092001,1,88,92
24892,Iowa,019088092002,2,88,92
24893,Iowa,019088092003,3,88,92
24894,Iowa,019088092004,4,88,92
24895,Iowa,019088092005,5,88,92
24896,Iowa,019088092006,6,88,92
24897,Iowa,019088092007,7,88,92
24898,Kansas,020088089001,1,88,89
24899,Kansas,020088089002,2,88,89
24900,Kansas,020088089003,3,88,89
24901,Kansas,020088089004,4,88,89
24902,Kansas,020088089005,5,88,89
24903,Kentucky,021088089001,1,88,89
24904,Kentucky,021088089002,2,88,89
24905,Kentucky,021088089003,3,88,89
24906,Kentucky,021088089004,4,88,89
24907,Kentucky,021088089005,5,88,89
24908,Kentucky,021088089006,6,88,89
24909,Kentucky,021088089007,7,88,89
24910,Maine,023088097001,1,88,97
24911,Maine,023088097002,2,88,97
24912,Mississippi,028088089001,1,88,89
24913,Mississippi,028088089002,2,88,89
24914,Mississippi,028088089003,3,88,89
24915,Mississippi,028088089004,4,88,89
24916,Mississippi,028088089005,5,88,89
24918,Nebraska,031088090001,1,88,90
24919,Nebraska,031088090002,2,88,90
24920,Nebraska,031088090003,3,88,90
24923,Texas,048088089005,5,88,89
24924,New York,036088090010,10,88,90
24925,New York,036088090012,12,88,90
24926,New York,036088090014,14,88,90
24927,New York,036088090015,15,88,90
24928,New York,036088090022,22,88,90
24929,North Carolina,037088089001,1,88,89
24930,North Carolina,037088089010,10,88,89
24931,North Carolina,037088089011,11,88,89
24932,North Carolina,037088089002,2,88,89
24933,North Carolina,037088089003,3,88,89
24934,North Carolina,037088089004,4,88,89
24935,Ohio,039088089023,23,88,89
24936,Ohio,039088089002,2,88,89
24937,North Carolina,037088089005,5,88,89
24938,North Carolina,037088089006,6,88,89
24939,North Carolina,037088089007,7,88,89
24940,North Carolina,037088089008,8,88,89
24941,North Carolina,037088089009,9,88,89
24942,North Dakota,038088092001,1,88,92
24943,North Dakota,038088092002,2,88,92
24954,New York,036088090005,5,88,90
24955,New York,036088090006,6,88,90
24956,New York,036088090007,7,88,90
24957,New York,036088090008,8,88,90
24958,New Jersey,034088089010,10,88,89
24968,Missouri,029088089003,3,88,89
24969,Missouri,029088089004,4,88,89
24970,Missouri,029088089005,5,88,89
24971,Missouri,029088089006,6,88,89
24972,Missouri,029088089007,7,88,89
24973,Missouri,029088089008,8,88,89
24974,Missouri,029088089009,9,88,89
24990,West Virginia,054088090001,1,88,90
24991,West Virginia,054088090002,2,88,90
24992,West Virginia,054088090003,3,88,90
24993,West Virginia,054088090004,4,88,90
24994,West Virginia,054088090005,5,88,90
24996,Pennsylvania,042088089014,14,88,89
24997,Pennsylvania,042088089015,15,88,89
24998,Pennsylvania,042088089016,16,88,89
24999,Pennsylvania,042088089017,17,88,89
25000,Pennsylvania,042088089018,18,88,89
25001,Pennsylvania,042088089019,19,88,89
25002,Pennsylvania,042088089001,1,88,89
25003,Pennsylvania,042088089020,20,88,89
25004,Pennsylvania,042088089021,21,88,89
25005,Pennsylvania,042088089022,22,88,89
25006,Pennsylvania,042088089023,23,88,89
25007,Pennsylvania,042088089024,24,88,89
25008,Pennsylvania,042088089025,25,88,89
25009,Pennsylvania,042088089026,26,88,89
25010,Pennsylvania,042088089027,27,88,89
25011,Pennsylvania,042088089002,2,88,89
25012,Pennsylvania,042088089003,3,88,89
25013,Pennsylvania,042088089004,4,88,89
25014,Pennsylvania,042088089005,5,88,89
25015,Pennsylvania,042088089006,6,88,89
25016,Pennsylvania,042088089007,7,88,89
25017,Pennsylvania,042088089008,8,88,89
25018,Pennsylvania,042088089009,9,88,89
25021,Texas,048088089000,0,88,89
25022,Texas,048088089011,11,88,89
25023,Texas,048088089012,12,88,89
25024,Texas,048088089013,13,88,89
25025,Texas,048088089014,14,88,89
25026,Texas,048088089015,15,88,89
25027,Texas,048088089016,16,88,89
25028,Texas,048088089017,17,88,89
25029,Texas,048088089018,18,88,89
25030,Texas,048088089019,19,88,89
25031,Texas,048088089001,1,88,89
25032,Texas,048088089020,20,88,89
25033,Texas,048088089021,21,88,89
25034,Texas,048088089022,22,88,89
25035,Texas,048088089002,2,88,89
25036,Texas,048088089003,3,88,89
25037,Texas,048088089004,4,88,89
25038,Texas,048088089006,6,88,89
25039,Texas,048088089007,7,88,89
25040,Texas,048088089008,8,88,89
25041,Texas,048088089009,9,88,89
25042,New York,036088090011,11,88,90
25045,New York,036088090013,13,88,90
25046,New York,036088090016,16,88,90
25050,New York,036088090017,17,88,90
25051,New York,036088090021,21,88,90
25052,New York,036088090023,23,88,90
25053,New York,036088090024,24,88,90
25054,New York,036088090025,25,88,90
25055,New York,036088090026,26,88,90
25056,New York,036088090027,27,88,90
25057,New York,036088090028,28,88,90
25058,New York,036088090029,29,88,90
25059,New York,036088090002,2,88,90
25060,New York,036088090030,30,88,90
25061,New York,036088090031,31,88,90
25062,New York,036088090032,32,88,90
25063,New York,036088090033,33,88,90
25064,New York,036088090034,34,88,90
25065,New York,036088090035,35,88,90
25066,New York,036088090036,36,88,90
25067,New York,036088090037,37,88,90
25068,New York,036088090038,38,88,90
25069,New York,036088090039,39,88,90
25070,New York,036088090003,3,88,90
25071,New York,036088090040,40,88,90
25072,New York,036088090041,41,88,90
25073,New York,036088090009,9,88,90
25074,Ohio,039088089000,0,88,89
25075,Ohio,039088089010,10,88,89
25076,Ohio,039088089011,11,88,89
25077,Ohio,039088089012,12,88,89
25078,Ohio,039088089013,13,88,89
25079,Ohio,039088089014,14,88,89
25080,Ohio,039088089015,15,88,89
25081,Ohio,039088089016,16,88,89
25082,Ohio,039088089017,17,88,89
25083,Ohio,039088089018,18,88,89
25084,Ohio,039088089019,19,88,89
25085,Ohio,039088089001,1,88,89
25086,Ohio,039088089020,20,88,89
25087,Ohio,039088089022,22,88,89
25088,Ohio,039088089003,3,88,89
25089,Ohio,039088089004,4,88,89
25090,Ohio,039088089005,5,88,89
25091,Ohio,039088089006,6,88,89
25092,Ohio,039088089007,7,88,89
25093,Ohio,039088089008,8,88,89
25094,Ohio,039088089009,9,88,89
25095,Pennsylvania,042088089010,10,88,89
25096,Pennsylvania,042088089011,11,88,89
25097,Pennsylvania,042088089012,12,88,89
25098,Pennsylvania,042088089013,13,88,89
25109,Alabama,001089089001,1,89,89
25110,Alabama,001089089002,2,89,89
25111,Alabama,001089089003,3,89,89
25112,Alabama,001089089004,4,89,89
25118,Michigan,026089092010,10,89,92
25119,Michigan,026089092011,11,89,92
25120,Michigan,026089092012,12,89,92
25121,Michigan,026089092013,13,89,92
25122,Michigan,026089092015,15,89,92
25123,Michigan,026089092016,16,89,92
25124,Michigan,026089092018,18,89,92
25125,Michigan,026089092019,19,89,92
25126,Michigan,026089092001,1,89,92
25127,Michigan,026089092002,2,89,92
25145,Alabama,001089089005,5,89,89
25146,Alabama,001089089006,6,89,89
25147,Alabama,001089089007,7,89,89
25148,Alabama,001089089008,8,89,89
25204,Colorado,008089092002,2,89,92
25205,Colorado,008089092003,3,89,92
25206,Connecticut,009089092001,1,89,92
25207,Connecticut,009089092002,2,89,92
25208,Connecticut,009089092003,3,89,92
25209,Connecticut,009089092004,4,89,92
25210,Connecticut,009089092005,5,89,92
25211,Connecticut,009089092006,6,89,92
25224,Colorado,008089092004,4,89,92
25225,Georgia,013089092002,2,89,92
25226,Georgia,013089092010,10,89,92
25227,Georgia,013089092001,1,89,92
25228,Georgia,013089092003,3,89,92
25229,Georgia,013089092004,4,89,92
25230,Georgia,013089092005,5,89,92
25231,Georgia,013089092006,6,89,92
25232,Georgia,013089092007,7,89,92
25233,Georgia,013089092008,8,89,92
25234,Georgia,013089092009,9,89,92
25277,Michigan,026089092014,14,89,92
25299,Michigan,026089092004,4,89,92
25300,Michigan,026089092005,5,89,92
25301,Michigan,026089092006,6,89,92
25302,Michigan,026089092007,7,89,92
25303,Michigan,026089092008,8,89,92
25304,Michigan,026089092009,9,89,92
25385,Michigan,026089092017,17,89,92
25386,Michigan,026089092003,3,89,92
25392,South Carolina,045089089001,1,89,89
25393,South Carolina,045089089002,2,89,89
25394,South Carolina,045089089003,3,89,89
25395,South Carolina,045089089004,4,89,89
25396,South Carolina,045089089005,5,89,89
25397,South Carolina,045089089006,6,89,89
25413,Colorado,008089092001,1,89,92
25452,Rhode Island,044089092001,1,89,92
